IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
6,10.215.173.1,51292,104.21.33.183,443,10271,Chrome,com.android.chrome,HTTPS,Closed,cloudflare-ech.com,2132,1618,7,5,2026-01-04T08:22:49.017-08:00,2026-01-04T08:22:49.134-08:00
6,10.215.173.1,51302,104.21.33.183,443,10271,Chrome,com.android.chrome,HTTPS,Closed,cloudflare-ech.com,2132,1618,7,5,2026-01-04T08:22:49.019-08:00,2026-01-04T08:22:49.503-08:00
6,10.215.173.1,51306,104.21.33.183,443,10271,Chrome,com.android.chrome,HTTPS,Closed,cloudflare-ech.com,2132,1618,7,5,2026-01-04T08:22:49.020-08:00,2026-01-04T08:22:49.526-08:00
6,10.215.173.1,51308,104.21.33.183,443,10271,Chrome,com.android.chrome,HTTPS,Closed,cloudflare-ech.com,2132,1618,7,5,2026-01-04T08:22:49.022-08:00,2026-01-04T08:22:49.531-08:00
6,10.215.173.1,51316,104.21.33.183,443,10271,Chrome,com.android.chrome,HTTPS,Closed,cloudflare-ech.com,2172,2208,8,7,2026-01-04T08:22:49.023-08:00,2026-01-04T08:22:49.612-08:00
6,10.215.173.1,51330,104.21.33.183,443,10271,Chrome,com.android.chrome,HTTPS,Closed,cloudflare-ech.com,2172,2208,8,7,2026-01-04T08:22:49.033-08:00,2026-01-04T08:22:49.610-08:00
6,10.215.173.1,51336,104.21.33.183,443,10271,Chrome,com.android.chrome,HTTPS,Closed,cloudflare-ech.com,2132,1618,7,5,2026-01-04T08:22:49.050-08:00,2026-01-04T08:22:49.538-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,43078,2600:9000:26ce:1800:1d:a0a0:2c00:93a1,443,10271,Chrome,com.android.chrome,TLS,Closed,img.doppiocdn.net,80,0,1,0,2026-01-04T08:22:49.073-08:00,2026-01-04T08:22:49.073-08:00
6,38.0.144.0,443,253.0.0.2,43078,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.082-08:00,2026-01-04T08:23:23.872-08:00
6,10.215.173.1,43718,18.172.185.100,443,10271,Chrome,com.android.chrome,HTTPS,Closed,img.doppiocdn.net,12435,590296,116,251,2026-01-04T08:22:49.125-08:00,2026-01-04T08:23:23.873-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,43088,2600:9000:26ce:1800:1d:a0a0:2c00:93a1,443,10271,Chrome,com.android.chrome,TLS,Closed,img.doppiocdn.net,80,0,1,0,2026-01-04T08:22:49.126-08:00,2026-01-04T08:22:49.126-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,43092,2600:9000:26ce:1800:1d:a0a0:2c00:93a1,443,10271,Chrome,com.android.chrome,TLS,Closed,img.doppiocdn.net,80,0,1,0,2026-01-04T08:22:49.127-08:00,2026-01-04T08:22:49.127-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,43098,2600:9000:26ce:1800:1d:a0a0:2c00:93a1,443,10271,Chrome,com.android.chrome,TLS,Closed,img.doppiocdn.net,80,0,1,0,2026-01-04T08:22:49.129-08:00,2026-01-04T08:22:49.129-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,43114,2600:9000:26ce:1800:1d:a0a0:2c00:93a1,443,10271,Chrome,com.android.chrome,TLS,Closed,img.doppiocdn.net,80,0,1,0,2026-01-04T08:22:49.130-08:00,2026-01-04T08:22:49.130-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,51044,2606:4700:3037::ac43:bf3e,443,10271,Chrome,com.android.chrome,TLS,Closed,assets.striiiipst.com,80,0,1,0,2026-01-04T08:22:49.133-08:00,2026-01-04T08:22:49.133-08:00
6,38.0.144.0,443,253.0.0.2,43088,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.148-08:00,2026-01-04T08:23:23.873-08:00
6,38.0.144.0,443,253.0.0.2,43092,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.150-08:00,2026-01-04T08:23:23.873-08:00
6,38.6.71.0,443,253.0.0.2,51044,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.150-08:00,2026-01-04T08:23:23.873-08:00
6,38.0.144.0,443,253.0.0.2,43114,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.150-08:00,2026-01-04T08:23:23.873-08:00
6,38.0.144.0,443,253.0.0.2,43098,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.151-08:00,2026-01-04T08:23:23.873-08:00
6,10.215.173.1,51338,104.21.33.183,443,10271,Chrome,com.android.chrome,HTTPS,Closed,cloudflare-ech.com,2132,1618,7,5,2026-01-04T08:22:49.172-08:00,2026-01-04T08:22:49.219-08:00
6,10.215.173.1,51342,104.21.33.183,443,10271,Chrome,com.android.chrome,HTTPS,Closed,cloudflare-ech.com,2132,1618,7,5,2026-01-04T08:22:49.173-08:00,2026-01-04T08:22:49.204-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,51054,2606:4700:3037::ac43:bf3e,443,10271,Chrome,com.android.chrome,TLS,Closed,assets.striiiipst.com,80,0,1,0,2026-01-04T08:22:49.205-08:00,2026-01-04T08:22:49.205-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,51064,2606:4700:3037::ac43:bf3e,443,10271,Chrome,com.android.chrome,TLS,Closed,assets.striiiipst.com,80,0,1,0,2026-01-04T08:22:49.218-08:00,2026-01-04T08:22:49.218-08:00
6,38.6.71.0,443,253.0.0.2,51054,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.239-08:00,2026-01-04T08:23:23.873-08:00
6,38.6.71.0,443,253.0.0.2,51064,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.239-08:00,2026-01-04T08:23:23.873-08:00
6,10.215.173.1,51346,104.21.33.183,443,10271,Chrome,com.android.chrome,HTTPS,Closed,cloudflare-ech.com,2172,2248,8,8,2026-01-04T08:22:49.270-08:00,2026-01-04T08:22:49.786-08:00
6,10.215.173.1,34358,104.21.33.183,443,10271,Chrome,com.android.chrome,HTTPS,Closed,assets.striiiipst.com,5326,108864,50,43,2026-01-04T08:22:49.435-08:00,2026-01-04T08:23:23.873-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,59298,2606:4700:3037::ac43:bf3e,443,10271,Chrome,com.android.chrome,TLS,Closed,assets.striiiipst.com,80,0,1,0,2026-01-04T08:22:49.505-08:00,2026-01-04T08:22:49.505-08:00
6,10.215.173.1,34360,104.21.33.183,443,10271,Chrome,com.android.chrome,TLS,Closed,assets.striiiipst.com,1911,168,4,4,2026-01-04T08:22:49.507-08:00,2026-01-04T08:22:50.018-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,59314,2606:4700:3037::ac43:bf3e,443,10271,Chrome,com.android.chrome,TLS,Closed,assets.striiiipst.com,80,0,1,0,2026-01-04T08:22:49.513-08:00,2026-01-04T08:22:49.513-08:00
6,10.215.173.1,34372,104.21.33.183,443,10271,Chrome,com.android.chrome,TLS,Closed,assets.striiiipst.com,2007,168,4,4,2026-01-04T08:22:49.518-08:00,2026-01-04T08:22:49.998-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,59318,2606:4700:3037::ac43:bf3e,443,10271,Chrome,com.android.chrome,TLS,Closed,assets.striiiipst.com,80,0,1,0,2026-01-04T08:22:49.520-08:00,2026-01-04T08:22:49.520-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,59332,2606:4700:3037::ac43:bf3e,443,10271,Chrome,com.android.chrome,TLS,Closed,assets.striiiipst.com,80,0,1,0,2026-01-04T08:22:49.527-08:00,2026-01-04T08:22:49.527-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,59338,2606:4700:3037::ac43:bf3e,443,10271,Chrome,com.android.chrome,TLS,Closed,assets.striiiipst.com,80,0,1,0,2026-01-04T08:22:49.532-08:00,2026-01-04T08:22:49.532-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,59342,2606:4700:3037::ac43:bf3e,443,10271,Chrome,com.android.chrome,TLS,Closed,assets.striiiipst.com,80,0,1,0,2026-01-04T08:22:49.537-08:00,2026-01-04T08:22:49.537-08:00
6,38.6.71.0,443,253.0.0.2,59314,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.714-08:00,2026-01-04T08:23:23.873-08:00
6,38.6.71.0,443,253.0.0.2,59332,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.720-08:00,2026-01-04T08:23:23.873-08:00
6,38.6.71.0,443,253.0.0.2,59298,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.721-08:00,2026-01-04T08:23:23.873-08:00
6,38.6.71.0,443,253.0.0.2,59318,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.721-08:00,2026-01-04T08:23:23.873-08:00
6,38.6.71.0,443,253.0.0.2,59338,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.721-08:00,2026-01-04T08:23:23.873-08:00
6,38.6.71.0,443,253.0.0.2,59342,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.721-08:00,2026-01-04T08:23:23.873-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,59348,2606:4700:3037::ac43:bf3e,443,10271,Chrome,com.android.chrome,TLS,Closed,assets.striiiipst.com,80,0,1,0,2026-01-04T08:22:49.758-08:00,2026-01-04T08:22:49.758-08:00
6,10.215.173.1,34378,104.21.33.183,443,10271,Chrome,com.android.chrome,TLS,Closed,assets.striiiipst.com,100,88,2,2,2026-01-04T08:22:49.805-08:00,2026-01-04T08:22:49.873-08:00
6,10.215.173.1,34394,104.21.33.183,443,10271,Chrome,com.android.chrome,TLS,Closed,assets.striiiipst.com,100,88,2,2,2026-01-04T08:22:49.813-08:00,2026-01-04T08:22:49.871-08:00
6,10.215.173.1,34402,104.21.33.183,443,10271,Chrome,com.android.chrome,HTTPS,Closed,assets.striiiipst.com,3249,5019,15,17,2026-01-04T08:22:49.822-08:00,2026-01-04T08:23:23.873-08:00
6,10.215.173.1,34412,104.21.33.183,443,10271,Chrome,com.android.chrome,HTTPS,Closed,assets.striiiipst.com,1951,1631,5,5,2026-01-04T08:22:49.829-08:00,2026-01-04T08:22:49.943-08:00
6,10.215.173.1,34422,104.21.33.183,443,10271,Chrome,com.android.chrome,HTTPS,Closed,assets.striiiipst.com,2047,1631,5,5,2026-01-04T08:22:49.834-08:00,2026-01-04T08:22:49.949-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,40440,2803:f800:53::3,443,10271,Chrome,com.android.chrome,TLS,Closed,chrome.cloudflare-dns.com,80,0,1,0,2026-01-04T08:22:49.837-08:00,2026-01-04T08:22:49.837-08:00
6,38.6.71.0,443,253.0.0.2,59348,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.857-08:00,2026-01-04T08:23:23.873-08:00
6,40.3.248.0,443,253.0.0.2,40440,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.874-08:00,2026-01-04T08:23:23.873-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,40452,2803:f800:53::3,443,10271,Chrome,com.android.chrome,TLS,Closed,chrome.cloudflare-dns.com,80,0,1,0,2026-01-04T08:22:49.901-08:00,2026-01-04T08:22:49.901-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,55266,2a06:98c1:52::3,443,10271,Chrome,com.android.chrome,TLS,Closed,chrome.cloudflare-dns.com,80,0,1,0,2026-01-04T08:22:49.938-08:00,2026-01-04T08:22:49.938-08:00
6,40.3.248.0,443,253.0.0.2,40452,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.968-08:00,2026-01-04T08:23:23.874-08:00
6,42.6.152.193,443,253.0.0.2,55266,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:49.981-08:00,2026-01-04T08:23:23.874-08:00
6,10.215.173.1,34438,104.21.33.183,443,10271,Chrome,com.android.chrome,HTTPS,Closed,assets.striiiipst.com,2478,906,7,8,2026-01-04T08:22:50.061-08:00,2026-01-04T08:23:23.874-08:00
6,10.215.173.1,53578,172.64.41.3,443,10271,Chrome,com.android.chrome,TLS,Closed,chrome.cloudflare-dns.com,100,48,2,1,2026-01-04T08:22:50.139-08:00,2026-01-04T08:22:50.158-08:00
6,10.215.173.1,53588,172.64.41.3,443,10271,Chrome,com.android.chrome,TLS,Closed,chrome.cloudflare-dns.com,100,48,2,1,2026-01-04T08:22:50.204-08:00,2026-01-04T08:22:50.220-08:00
6,10.215.173.1,53602,172.64.41.3,443,10271,Chrome,com.android.chrome,TLS,Closed,chrome.cloudflare-dns.com,100,48,2,1,2026-01-04T08:22:50.241-08:00,2026-01-04T08:22:50.252-08:00
17,10.215.173.1,56489,10.215.173.2,53,10271,Chrome,com.android.chrome,DNS,Closed,ststandard.com,60,208,1,1,2026-01-04T08:22:50.535-08:00,2026-01-04T08:22:50.562-08:00
17,10.215.173.1,39590,10.215.173.2,53,10271,Chrome,com.android.chrome,DNS,Closed,ststandard.com,60,116,1,1,2026-01-04T08:22:50.538-08:00,2026-01-04T08:22:50.570-08:00
17,10.215.173.1,48201,10.215.173.2,53,10271,Chrome,com.android.chrome,DNS,Closed,ststandard.com,60,92,1,1,2026-01-04T08:22:50.540-08:00,2026-01-04T08:22:50.571-08:00
17,10.215.173.1,34254,10.215.173.2,53,10271,Chrome,com.android.chrome,DNS,Closed,creative.eizzih.com,65,213,1,1,2026-01-04T08:22:50.543-08:00,2026-01-04T08:22:50.567-08:00
17,10.215.173.1,21065,10.215.173.2,53,10271,Chrome,com.android.chrome,DNS,Closed,creative.eizzih.com,65,121,1,1,2026-01-04T08:22:50.545-08:00,2026-01-04T08:22:50.572-08:00
17,10.215.173.1,35287,10.215.173.2,53,10271,Chrome,com.android.chrome,DNS,Closed,creative.eizzih.com,65,97,1,1,2026-01-04T08:22:50.546-08:00,2026-01-04T08:22:50.573-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,44192,2606:4700:3031::6815:4704,443,10271,Chrome,com.android.chrome,TLS,Closed,ststandard.com,80,0,1,0,2026-01-04T08:22:50.577-08:00,2026-01-04T08:22:50.577-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,44196,2606:4700:3031::6815:4704,443,10271,Chrome,com.android.chrome,TLS,Closed,ststandard.com,80,0,1,0,2026-01-04T08:22:50.582-08:00,2026-01-04T08:22:50.582-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48042,2606:4700:3032::ac43:9e5b,443,10271,Chrome,com.android.chrome,TLS,Closed,creative.eizzih.com,80,0,1,0,2026-01-04T08:22:50.584-08:00,2026-01-04T08:22:50.584-08:00
6,38.6.71.0,443,253.0.0.2,44192,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:50.587-08:00,2026-01-04T08:23:23.874-08:00
6,38.6.71.0,443,253.0.0.2,48042,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:50.596-08:00,2026-01-04T08:23:23.874-08:00
6,38.6.71.0,443,253.0.0.2,44196,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:50.597-08:00,2026-01-04T08:23:23.874-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,44212,2606:4700:3031::6815:4704,443,10271,Chrome,com.android.chrome,TLS,Closed,ststandard.com,80,0,1,0,2026-01-04T08:22:50.829-08:00,2026-01-04T08:22:50.829-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48046,2606:4700:3032::ac43:9e5b,443,10271,Chrome,com.android.chrome,TLS,Closed,creative.eizzih.com,80,0,1,0,2026-01-04T08:22:50.834-08:00,2026-01-04T08:22:50.834-08:00
6,38.6.71.0,443,253.0.0.2,44212,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:50.841-08:00,2026-01-04T08:23:23.874-08:00
6,38.6.71.0,443,253.0.0.2,48046,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:50.846-08:00,2026-01-04T08:23:23.874-08:00
6,10.215.173.1,59830,104.21.71.4,443,10271,Chrome,com.android.chrome,HTTPS,Closed,cloudflare-ech.com,2172,2248,8,8,2026-01-04T08:22:50.879-08:00,2026-01-04T08:22:50.946-08:00
6,10.215.173.1,59832,104.21.71.4,443,10271,Chrome,com.android.chrome,HTTPS,Closed,cloudflare-ech.com,2132,1618,7,5,2026-01-04T08:22:50.884-08:00,2026-01-04T08:22:50.937-08:00
6,10.215.173.1,56550,172.67.158.91,443,10271,Chrome,com.android.chrome,HTTPS,Closed,cloudflare-ech.com,2172,2248,8,8,2026-01-04T08:22:50.886-08:00,2026-01-04T08:22:50.952-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,44216,2606:4700:3031::6815:4704,443,10271,Chrome,com.android.chrome,TLS,Closed,ststandard.com,80,0,1,0,2026-01-04T08:22:50.923-08:00,2026-01-04T08:22:50.923-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,44222,2606:4700:3031::6815:4704,443,10271,Chrome,com.android.chrome,TLS,Closed,ststandard.com,80,0,1,0,2026-01-04T08:22:50.936-08:00,2026-01-04T08:22:50.936-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48058,2606:4700:3032::ac43:9e5b,443,10271,Chrome,com.android.chrome,TLS,Closed,creative.eizzih.com,80,0,1,0,2026-01-04T08:22:50.948-08:00,2026-01-04T08:22:50.948-08:00
6,38.6.71.0,443,253.0.0.2,44216,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:50.964-08:00,2026-01-04T08:23:23.874-08:00
6,38.6.71.0,443,253.0.0.2,44222,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:50.965-08:00,2026-01-04T08:23:23.874-08:00
6,38.6.71.0,443,253.0.0.2,48058,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:50.968-08:00,2026-01-04T08:23:52.593-08:00
6,10.215.173.1,59846,104.21.71.4,443,10271,Chrome,com.android.chrome,HTTPS,Closed,cloudflare-ech.com,2132,1618,7,5,2026-01-04T08:22:51.135-08:00,2026-01-04T08:22:51.184-08:00
6,10.215.173.1,56562,172.67.158.91,443,10271,Chrome,com.android.chrome,HTTPS,Closed,cloudflare-ech.com,2132,1618,7,5,2026-01-04T08:22:51.141-08:00,2026-01-04T08:22:51.193-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,44226,2606:4700:3031::6815:4704,443,10271,Chrome,com.android.chrome,TLS,Closed,ststandard.com,80,0,1,0,2026-01-04T08:22:51.185-08:00,2026-01-04T08:22:51.185-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48074,2606:4700:3032::ac43:9e5b,443,10271,Chrome,com.android.chrome,TLS,Closed,creative.eizzih.com,80,0,1,0,2026-01-04T08:22:51.191-08:00,2026-01-04T08:22:51.191-08:00
6,38.6.71.0,443,253.0.0.2,44226,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:51.202-08:00,2026-01-04T08:23:52.593-08:00
6,38.6.71.0,443,253.0.0.2,48074,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:51.202-08:00,2026-01-04T08:23:52.593-08:00
6,10.215.173.1,59854,104.21.71.4,443,10271,Chrome,com.android.chrome,HTTPS,Closed,ststandard.com,4891,3153,16,11,2026-01-04T08:22:51.229-08:00,2026-01-04T08:23:30.781-08:00
6,10.215.173.1,59858,104.21.71.4,443,10271,Chrome,com.android.chrome,TLS,Closed,ststandard.com,1936,168,4,4,2026-01-04T08:22:51.238-08:00,2026-01-04T08:22:51.523-08:00
6,10.215.173.1,56564,172.67.158.91,443,10271,Chrome,com.android.chrome,HTTPS,Closed,creative.eizzih.com,2919,3057,12,11,2026-01-04T08:22:51.249-08:00,2026-01-04T08:23:30.781-08:00
6,10.215.173.1,59868,104.21.71.4,443,10271,Chrome,com.android.chrome,HTTPS,Closed,ststandard.com,2511,866,8,7,2026-01-04T08:22:51.488-08:00,2026-01-04T08:23:30.781-08:00
6,10.215.173.1,56566,172.67.158.91,443,10271,Chrome,com.android.chrome,HTTPS,Closed,creative.eizzih.com,2484,866,8,7,2026-01-04T08:22:51.491-08:00,2026-01-04T08:23:30.779-08:00
17,10.215.173.1,42169,10.215.173.2,53,10271,Chrome,com.android.chrome,DNS,Closed,go.eizzih.com,59,156,1,1,2026-01-04T08:22:51.554-08:00,2026-01-04T08:22:51.585-08:00
17,10.215.173.1,14684,10.215.173.2,53,10271,Chrome,com.android.chrome,DNS,Closed,go.eizzih.com,59,139,1,1,2026-01-04T08:22:51.555-08:00,2026-01-04T08:22:51.584-08:00
17,10.215.173.1,22859,10.215.173.2,53,10271,Chrome,com.android.chrome,DNS,Closed,go.eizzih.com,59,115,1,1,2026-01-04T08:22:51.556-08:00,2026-01-04T08:22:51.585-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,54736,2606:4700:440c::ac40:93ce,443,10271,Chrome,com.android.chrome,TLS,Closed,go.eizzih.com,80,0,1,0,2026-01-04T08:22:51.590-08:00,2026-01-04T08:22:51.590-08:00
6,38.6.71.0,443,253.0.0.2,54736,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:51.605-08:00,2026-01-04T08:23:52.593-08:00
6,10.215.173.1,49326,74.125.199.188,5228,10258,Google Play services,com.google.android.gms,TLS,Closed,mtalk.google.com,1351,1184,7,8,2026-01-04T08:22:51.798-08:00,2026-01-04T08:23:52.593-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,54740,2606:4700:440c::ac40:93ce,443,10271,Chrome,com.android.chrome,TLS,Closed,go.eizzih.com,80,0,1,0,2026-01-04T08:22:51.845-08:00,2026-01-04T08:22:51.845-08:00
6,38.6.71.0,443,253.0.0.2,54740,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:51.874-08:00,2026-01-04T08:23:52.594-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,40460,2803:f800:53::3,443,10271,Chrome,com.android.chrome,TLS,Closed,chrome.cloudflare-dns.com,80,0,1,0,2026-01-04T08:22:51.882-08:00,2026-01-04T08:22:51.882-08:00
6,10.215.173.1,53776,172.64.147.206,443,10271,Chrome,com.android.chrome,HTTPS,Closed,go.eizzih.com,3190,3304,14,13,2026-01-04T08:22:51.891-08:00,2026-01-04T08:23:30.780-08:00
6,40.3.248.0,443,253.0.0.2,40460,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:51.898-08:00,2026-01-04T08:23:52.594-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,40474,2803:f800:53::3,443,10271,Chrome,com.android.chrome,TLS,Closed,chrome.cloudflare-dns.com,80,0,1,0,2026-01-04T08:22:51.945-08:00,2026-01-04T08:22:51.945-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,55268,2a06:98c1:52::3,443,10271,Chrome,com.android.chrome,TLS,Closed,chrome.cloudflare-dns.com,80,0,1,0,2026-01-04T08:22:51.963-08:00,2026-01-04T08:22:51.963-08:00
6,40.3.248.0,443,253.0.0.2,40474,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:51.965-08:00,2026-01-04T08:23:52.594-08:00
6,42.6.152.193,443,253.0.0.2,55268,10271,Chrome,com.android.chrome,TLS,Closed,,88,0,2,0,2026-01-04T08:22:51.980-08:00,2026-01-04T08:23:52.594-08:00
6,10.215.173.1,53778,172.64.147.206,443,10271,Chrome,com.android.chrome,HTTPS,Closed,go.eizzih.com,2406,866,7,7,2026-01-04T08:22:52.150-08:00,2026-01-04T08:23:30.782-08:00
6,10.215.173.1,53618,172.64.41.3,443,10271,Chrome,com.android.chrome,TLS,Closed,chrome.cloudflare-dns.com,100,48,2,1,2026-01-04T08:22:52.184-08:00,2026-01-04T08:22:52.222-08:00
17,10.215.173.1,18008,10.215.173.2,53,10271,Chrome,com.android.chrome,DNS,Closed,go.stripchat.com,62,135,1,1,2026-01-04T08:22:52.244-08:00,2026-01-04T08:22:52.274-08:00
17,10.215.173.1,17201,10.215.173.2,53,10271,Chrome,com.android.chrome,DNS,Closed,go.stripchat.com,62,118,1,1,2026-01-04T08:22:52.248-08:00,2026-01-04T08:22:52.279-08:00
17,10.215.173.1,62156,10.215.173.2,53,10271,Chrome,com.android.chrome,DNS,Closed,go.stripchat.com,62,94,1,1,2026-01-04T08:22:52.251-08:00,2026-01-04T08:22:52.289-08:00
6,10.215.173.1,53628,172.64.41.3,443,10271,Chrome,com.android.chrome,TLS,Closed,chrome.cloudflare-dns.com,100,48,2,1,2026-01-04T08:22:52.255-08:00,2026-01-04T08:22:52.272-08:00
6,10.215.173.1,53630,172.64.41.3,443,10271,Chrome,com.android.chrome,TLS,Closed,chrome.cloudflare-dns.com,100,48,2,1,2026-01-04T08:22:52.261-08:00,2026-01-04T08:22:52.292-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,46318,2a03:2880:f357:90:face:b00c:0:8e,443,10422,Instagram,com.instagram.android,TLS,Closed,edge-mqtt-fallback.facebook.com,80,0,1,0,2026-01-04T08:22:53.172-08:00,2026-01-04T08:22:53.172-08:00
17,10.215.173.1,65328,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,edge-mqtt-fallback.facebook.com,77,138,1,1,2026-01-04T08:22:53.183-08:00,2026-01-04T08:22:53.212-08:00
6,10.215.173.1,39864,157.240.3.63,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:22:53.186-08:00,2026-01-04T08:22:53.255-08:00
17,10.215.173.1,55565,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,edge-mqtt-fallback.facebook.com,77,126,1,1,2026-01-04T08:22:53.194-08:00,2026-01-04T08:22:53.246-08:00
17,10.215.173.1,18677,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,i.instagram.com,61,106,1,1,2026-01-04T08:22:53.196-08:00,2026-01-04T08:22:53.205-08:00
17,10.215.173.1,57346,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,141,1,1,2026-01-04T08:22:53.217-08:00,2026-01-04T08:22:53.239-08:00
17,10.215.173.1,23418,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,2026-01-04T08:22:53.219-08:00,2026-01-04T08:22:53.270-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,57116,2a03:2880:f36c:24:face:b00c:0:6e2e,5222,10422,Instagram,com.instagram.android,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,320,0,4,0,2026-01-04T08:22:53.220-08:00,2026-01-04T08:23:00.473-08:00
6,42.3.40.128,5222,253.0.0.2,57116,10422,Instagram,com.instagram.android,TCP,Closed,,88,0,2,0,2026-01-04T08:22:53.242-08:00,2026-01-04T08:24:02.840-08:00
6,42.3.40.128,443,253.0.0.2,46318,10422,Instagram,com.instagram.android,TLS,Closed,,88,0,2,0,2026-01-04T08:22:53.242-08:00,2026-01-04T08:23:52.594-08:00
